item_id,score,extracted,gold,latency_ms,provider,engine_latency_ms,finish,error
gsm8k/test/830,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""dcac9868-bc8e-4302-9852-373ba35884d3"",""conversationId"":""05eb3535-d89f-4aa0-aa3a-f4ceeedd8407"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/831,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""279f2ee3-c41c-454f-b17c-af201b217cbc"",""conversationId"":""2e3b329d-c6fd-4f26-8105-cdea402825d0"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/832,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""bfbdf784-660a-46b3-a9c4-7e6371fabaf1"",""conversationId"":""3cb1dcfb-135a-4168-b3aa-7cdb8bc64f72"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/833,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0aba3210-1cdc-48c6-b872-1a208ddb18c6"",""conversationId"":""7a1b81c6-bbb2-44a5-8477-bf0b5aa35275"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/834,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e900fec6-ff66-43be-af7d-70868fdb959a"",""conversationId"":""7dbd9524-aa06-4f13-a935-e9f139032fdf"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/835,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""15b05bac-0573-4e94-afa5-efb599e00617"",""conversationId"":""c6fc23bc-e96a-4594-8a39-809584c332be"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/836,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2eb9cb61-0a4d-43e5-aa1d-48dc916fd565"",""conversationId"":""00911194-a74f-4525-9ac4-bab5aa039449"",""error"":""All providers exhausted | task=reasoning | chain=groq:failed(unknown) → gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:fai"
gsm8k/test/837,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""016ddb61-74ca-49e7-be55-7c15aa93ce0d"",""conversationId"":""9706036e-4dfd-46dd-bbce-27a91dfb6425"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/838,0.0,None,15,15046.9,groq,1771,stop,
gsm8k/test/839,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""26a45877-d8c5-4e3a-9a84-a59bedb4694e"",""conversationId"":""0552ae8c-563e-48d7-894c-4736cc1a93f1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/840,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3e377248-ec04-4af1-8026-63b04d353b70"",""conversationId"":""919155ab-9b5e-421f-b898-bec20a2f9df2"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/841,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e97c7633-4b7b-4d7f-9ed4-11515a280eb6"",""conversationId"":""bb6a9c47-7524-4d47-8eea-387f282e75ff"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/842,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""26fc18eb-dcd9-4530-a428-aecee2b8fc7c"",""conversationId"":""e53a1e2a-7d7e-4025-be7f-1c3e6ee65a36"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/843,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""b5aa5d4d-f18d-4e33-aca6-edfc9b7239e2"",""conversationId"":""207975cd-6712-4085-b7b8-7a20b938b72e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/844,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""fe114507-ed66-4a9b-8ac0-8ba41f5ee8d3"",""conversationId"":""9e8211b9-dccb-4e30-9fc8-6df555efd3a0"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/845,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c2500e38-39c4-4b71-8d74-04e4119a4286"",""conversationId"":""f8e237a3-0697-4b18-9467-e38e7ac49101"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/846,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a2c7402f-33a3-4e71-a708-edd90349a71a"",""conversationId"":""2c50e5f8-ae58-4a12-b595-5612fa2f5d2f"",""error"":""All providers exhausted | task=planning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fail"
gsm8k/test/847,1.0,975,975,45435.3,gemini,18004,stop,
gsm8k/test/848,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""06358e7c-8cb1-4973-8f91-59f01df0be76"",""conversationId"":""ff710391-0438-4839-8ed5-605131fa782d"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/849,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e5a6427c-b03e-427a-917e-2544fab525c4"",""conversationId"":""52c6152d-4e54-42b3-a5be-c45c622b1fd8"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/850,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""46b0029f-c896-4839-b764-2886614e518f"",""conversationId"":""715547b1-8912-4229-8ab1-56e86a824fd8"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/851,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""6cd4d5eb-c2f0-4290-a98b-17451c211f63"",""conversationId"":""9f76111b-473d-491a-ab77-bff14bafb814"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/852,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""36dfd045-a89d-4f8d-84bd-31720049640c"",""conversationId"":""9bb3a8ea-ad68-46e7-a1df-4ae9bd868cd4"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/853,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""34de436e-d05b-4526-a1a8-1bc8aed3aef0"",""conversationId"":""69b14968-0d65-47bd-8ee2-fbd89ad01bb1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/854,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""79b074ab-badc-4a83-9295-7cb401ef89b8"",""conversationId"":""d29bf9e2-e2a8-4de1-8e0b-8e323b8b8f00"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/855,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""b7d0c757-9dae-468e-b84b-e7a1be2873db"",""conversationId"":""46453f46-4a55-4abb-82c9-99c20fb0b787"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/856,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7bb171ff-e62a-42f0-875d-3ebd706f13fd"",""conversationId"":""ed2e3b71-a5ae-40a0-b674-c66f365caf32"",""error"":""All providers exhausted | task=coding | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:failed"
gsm8k/test/857,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4c47de07-6059-4d3e-bb69-de5b5f47454f"",""conversationId"":""2c79c466-c6f2-4a65-afc0-25e465793cec"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/858,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""759cc8ee-2b95-4fd8-b818-42b8618c26ba"",""conversationId"":""9fa7ef58-9157-403b-a309-8cbd373292bc"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/859,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""6fce14d6-a672-4846-9605-a240313efb4c"",""conversationId"":""423faaef-13bd-45ab-8b15-e8bbeb13a552"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/860,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""41a79043-de56-4826-a711-43b790dd34ed"",""conversationId"":""90e4ae34-39a5-4188-978c-49cb9005db9b"",""error"":""All providers exhausted | task=research | chain=gemini:failed(unknown) → openrouter:failed(model_not_found) → groq:failed(unknown) → gemini:failed(unknown) → openroute"
gsm8k/test/861,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4ef279f5-4d32-4a32-9c7e-356fd11cbcc0"",""conversationId"":""e245391e-ece0-4e3b-8c25-f11b1fcd995b"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/862,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7893aa6a-6a92-4256-933e-8f190bd5a454"",""conversationId"":""510b5def-8862-48da-9d5d-53c4b2c648a1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/863,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""988acfad-b9d8-4062-9300-afc58fd7f40a"",""conversationId"":""9e222be6-7987-46f3-82e0-5dbcef01e9c1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/864,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2dda534c-d945-4d10-8906-5f769b1aebbc"",""conversationId"":""a55aef1d-4c71-4f1a-a649-68bb8b3a63f9"",""error"":""All providers exhausted | task=coding | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:failed"
gsm8k/test/865,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e7baa04f-b6fd-435e-9245-01784d9f975d"",""conversationId"":""36bba467-7ad8-44dd-bdda-7c2a8dd36ca3"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/866,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""8dab99ff-0213-4b28-a524-b05b84cb9198"",""conversationId"":""0fb6e740-1e51-4a5c-96f1-097b666179f9"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/867,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""854703c4-124c-4ef0-bfb3-37195463f8a2"",""conversationId"":""5ebf5f49-5595-4a67-99af-5c9878e4461a"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/868,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9939a8bd-631c-4ae4-acd3-0bdc000b31ee"",""conversationId"":""81ff6d36-3af0-48f4-80e9-b3edbe5ebf00"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/869,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""b90bc328-d02d-4b34-9286-c6331cc087c5"",""conversationId"":""757410df-be9b-483d-a115-82e9444fa5ba"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/870,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0ef2504f-8780-450e-ac21-7874cb93c5d2"",""conversationId"":""bac6369d-2621-4d38-85ed-1ca6bf8e2718"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/871,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""00ec3cb9-b830-4a3a-926b-a8f7fa72ed5f"",""conversationId"":""f0e5b4fd-ea3b-4e23-8bc0-47f297c1f5db"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/872,0.0,None,13,2365.5,groq,1359,stop,
gsm8k/test/873,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""97b0fda7-9af7-4e0b-b1a0-1d275c73d4dd"",""conversationId"":""adeec884-62e5-4b40-880a-abe0cb14d106"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/874,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""8b817452-31ed-4fe4-95d8-ab43224bd666"",""conversationId"":""d60a4dc9-1d18-4049-846a-f70706aefd73"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/875,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5fb2a3ed-e0bc-46e8-aec3-eacb863667b9"",""conversationId"":""c26660d3-16bf-47bd-9f65-ef3d9dfa5bc4"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/876,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""466fc69b-fe2c-48ad-a020-afe63cf97ddb"",""conversationId"":""9b283413-5133-4405-ae92-6612b43cb566"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/877,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""776be67e-d569-4593-bacd-150c248b77d4"",""conversationId"":""228888ac-da01-4772-b6ac-8142d4dd8cf2"",""error"":""All providers exhausted | task=research | chain=gemini:failed(unknown) → openrouter:failed(model_not_found) → groq:failed(unknown) → gemini:failed(unknown) → openroute"
gsm8k/test/878,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ef7791bd-095e-49f1-9ed0-5d183a5eeb5a"",""conversationId"":""9e9ccb16-3fcb-48f6-a9c0-aa55fbc6e26c"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/879,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2d99eb76-ea07-4227-92a3-f5550e21edf3"",""conversationId"":""d6ea599d-758b-4697-831d-8d0d7c2bc11d"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/880,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a5823bae-3f0a-422a-900d-b237c0d03a46"",""conversationId"":""f27570a8-8270-49c7-bd5b-ea15ad2eee57"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/881,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a0d81ac5-36f1-4ffb-9278-06e4c3c366ec"",""conversationId"":""e56706d9-6db7-498c-8451-aa689afab581"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/882,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cd834ce0-52a6-4085-87eb-132028f3b5a0"",""conversationId"":""c7b6da48-0d3c-4c05-8519-a55949ccb818"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/883,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""fe6f49b4-9c30-4c6f-97e9-1e27f3a9b200"",""conversationId"":""5926aa81-180f-45de-b52c-5dec3028916d"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/884,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e24d500e-92a9-4ac9-ba87-8d0105811320"",""conversationId"":""0011567b-fb28-48c9-ab3b-5c52b08a487c"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/885,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""de8127c0-85bd-4a79-ace1-e8d4f3009d1f"",""conversationId"":""1703225e-f705-45b8-9bbd-87275f6f305a"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/886,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""84ce66bf-e4fa-4041-ad09-a16ceebfe440"",""conversationId"":""49580785-70e0-4760-b6e1-586f2c49e8b3"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/887,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""39449d2c-4bfa-4953-bda8-7c5b4e70f73b"",""conversationId"":""8b04b59f-7ab4-45fd-a00b-4bb5500dacc1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/888,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cba3302b-a2f8-4b34-8ab9-733489325778"",""conversationId"":""ffadcc74-61e5-444b-9b8e-611cf69a3ef7"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/889,0.0,None,15,16345.8,groq,1096,stop,
gsm8k/test/890,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""665ae483-88db-4b8a-8ca1-5b43c510f577"",""conversationId"":""02965887-e6fa-4d44-8d0f-819bdd0c4f23"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/891,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c418997b-17eb-412b-84ce-fadf6f78abe2"",""conversationId"":""aaa04291-65b2-4d8b-bfd6-2dab98dd8280"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/892,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""65ba32b4-3a41-4a60-b9b2-f07039c5dc28"",""conversationId"":""b8b825bc-94e7-43be-b320-20364baf978e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/893,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""06638e22-a22a-4c8a-a0be-37505d4dc377"",""conversationId"":""67d4a163-0f0e-460a-b21c-c81fb0342fc9"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/894,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""553a7535-610d-4d66-8c76-9ecd8dab5d2b"",""conversationId"":""fc5c8ccf-beb4-4c95-9641-a672a409aaec"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/895,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d49fc74b-dc12-485c-b690-c2fe2e5d4851"",""conversationId"":""0adcdffb-4356-44cc-b280-0ce21b810cdd"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/896,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ac8f3520-cd8c-4284-9840-eb883bbe4297"",""conversationId"":""779e099f-77b8-4227-98a5-dc7f60f8ea60"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/897,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f29ba215-a851-48a5-a39a-2ef14207b498"",""conversationId"":""93096cd0-7d9e-4133-a610-11cb83bd47a2"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/898,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5885985a-58ff-4e57-9231-a2cd70a4feca"",""conversationId"":""7874069d-6198-49aa-946d-890ee9c8045d"",""error"":""All providers exhausted | task=coding | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:failed"
gsm8k/test/899,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""659139ac-1b11-4b6e-ae73-51313b92c1e1"",""conversationId"":""6aa26839-5a3e-4586-bb12-fb53f33e724e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/900,1.0,15,15,40758.1,gemini,15356,stop,
